Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X px	Centroid Y px
ThinONL1.png	8d6f06d9-8bec-44e3-a3b0-29cb27ff5eed	Detection			ThinONL1	Ellipse	6229.5	181.5
ThinONL1.png	fa0eea59-9613-4ee4-b183-611b67db6bae	Detection			ThinONL1	Ellipse	6605.5	177.5
ThinONL1.png	bbb2697b-d28d-4813-87b5-36a931762d36	Detection			ThinONL1	Ellipse	6420.5	176.5
ThinONL1.png	a71452b1-da13-4aaa-84e5-6ec5d74df2be	Detection			ThinONL1	Ellipse	6558.5	175.5
ThinONL1.png	4f920bc0-27fc-4151-83e5-7dfb05cd28e0	Detection			ThinONL1	Ellipse	6311.5	175.5
ThinONL1.png	aca145f9-3a3f-4432-a61f-84ae2c711e7f	Detection			ThinONL1	Ellipse	6277.5	175.5
ThinONL1.png	ff0f49e5-2484-4831-981b-2d04b0172d76	Detection			ThinONL1	Ellipse	6656.5	173.5
ThinONL1.png	9c133291-52b0-45a2-85d9-6bde503ec156	Detection			ThinONL1	Ellipse	6590.5	173.5
ThinONL1.png	d3b490c3-38d1-4262-bb64-b0cc0bfc89de	Detection			ThinONL1	Ellipse	5508.5	172.5
ThinONL1.png	ad2e56cd-3d3c-40c6-9516-6a31ac09d1de	Detection			ThinONL1	Ellipse	6577.5	171.5
ThinONL1.png	c2245cc7-52c0-4867-850c-dff777d7e27f	Detection			ThinONL1	Ellipse	6404.5	170.5
ThinONL1.png	20b46e99-a56d-4be1-94bd-1b66a413cd74	Detection			ThinONL1	Ellipse	6383.5	170.5
ThinONL1.png	998509e2-8fb1-4114-bdba-4ca02713977a	Detection			ThinONL1	Ellipse	5549.5	168.5
ThinONL1.png	02903d4b-4c90-4281-8002-f9ba37283a1d	Detection			ThinONL1	Ellipse	5494.5	168.5
ThinONL1.png	73643c84-3e36-425e-a8f6-f156625d5637	Detection			ThinONL1	Ellipse	6453.5	167.5
ThinONL1.png	0bff5e7c-27fc-4d91-b3d8-483e9173e133	Detection			ThinONL1	Ellipse	5716.5	167.5
ThinONL1.png	bf512f06-68f2-4649-9aa5-53749e7c5b5c	Detection			ThinONL1	Ellipse	5566.5	166.5
ThinONL1.png	aba737f3-6128-4124-b9c0-c75335114823	Detection			ThinONL1	Ellipse	5867.5	165.5
ThinONL1.png	35dea21f-c417-4b75-a97b-d7285789556c	Detection			ThinONL1	Ellipse	5674.5	165.5
ThinONL1.png	9fb957b8-d27a-4170-8a29-ea09b66d7d06	Detection			ThinONL1	Ellipse	6440.5	164.5
ThinONL1.png	e1994ffd-956b-42a7-ac0f-78724bed1e6e	Detection			ThinONL1	Ellipse	6154.5	164.5
ThinONL1.png	e5718253-5bff-4a23-a52e-9c226140b058	Detection			ThinONL1	Ellipse	5821.5	164.5
ThinONL1.png	86b9857d-67a6-421d-bce8-d072395b0d14	Detection			ThinONL1	Ellipse	5750.5	163.5
ThinONL1.png	a72107a0-3c97-4985-af8f-ef95e0bee3df	Detection			ThinONL1	Ellipse	6425.5	162.5
ThinONL1.png	882e161a-3b7f-4d05-a85d-1a66eda16969	Detection			ThinONL1	Ellipse	6335.5	162.5
ThinONL1.png	731bd6a7-0682-4162-8735-d062406f4722	Detection			ThinONL1	Ellipse	6387.5	161.5
ThinONL1.png	101851dc-6019-4f8b-87ae-cd607cda9fc8	Detection			ThinONL1	Ellipse	5766.5	161.5
ThinONL1.png	c438a3fc-9748-4796-b808-8420187970b4	Detection			ThinONL1	Ellipse	5525.5	161.5
ThinONL1.png	785a85e2-d806-484f-83cd-4c649669ddc2	Detection			ThinONL1	Ellipse	6455.5	160.5
ThinONL1.png	52bf9de8-4a83-47b9-840a-3941356fa21f	Detection			ThinONL1	Ellipse	6090.5	160.5
ThinONL1.png	dc7914fd-4a73-4331-9fd9-60a6de4188c5	Detection			ThinONL1	Ellipse	5905.5	160.5
ThinONL1.png	17c89ee5-ee28-42a8-9929-f16bcc1156e9	Detection			ThinONL1	Ellipse	6476.5	158.5
ThinONL1.png	54fa0bf5-8f89-4087-9188-f04969bf6bd5	Detection			ThinONL1	Ellipse	6185.5	157.5
ThinONL1.png	86fd3dc4-28d0-4a7a-ad4c-fb844f136fa3	Detection			ThinONL1	Ellipse	5735.5	157.5
ThinONL1.png	6efaccc7-a7eb-4fac-941f-7a137777a9a1	Detection			ThinONL1	Ellipse	5697.5	157.5
ThinONL1.png	114ab7b1-90ba-40bc-bd9e-974cfd4dace7	Detection			ThinONL1	Ellipse	6285.5	156.5
ThinONL1.png	12a9a7e2-fe7c-462a-8c76-eefede7401b6	Detection			ThinONL1	Ellipse	5503.5	155.5
ThinONL1.png	33f90fab-494a-421d-8688-d7ef26490762	Detection			ThinONL1	Ellipse	5982.5	154.5
ThinONL1.png	8d129ef1-5873-4d9d-b93d-8b8345d4f136	Detection			ThinONL1	Ellipse	5534.5	154.5
ThinONL1.png	426430cd-6280-4deb-8243-3336f780abf2	Detection			ThinONL1	Ellipse	6412.5	153.5
ThinONL1.png	5524bdd8-633e-407a-8e55-169e23fda936	Detection			ThinONL1	Ellipse	6171.5	153.5
ThinONL1.png	1e70931c-e713-4fbb-926f-788ef059f4a3	Detection			ThinONL1	Ellipse	5610.5	153.5
ThinONL1.png	92c339b5-2a16-4a5b-966a-b2a1456eb9e0	Detection			ThinONL1	Ellipse	5985.5	152.5
ThinONL1.png	fa78f1b7-445d-424b-af0b-613b49b743e0	Detection			ThinONL1	Ellipse	5966.5	152.5
ThinONL1.png	21f609ce-2347-4428-9af7-3211ec939345	Detection			ThinONL1	Ellipse	5947.5	152.5
ThinONL1.png	59c93deb-4ee3-4e2b-bd61-632590810b1d	Detection			ThinONL1	Ellipse	5808.5	150.5
ThinONL1.png	9279f69b-b4d6-4309-957b-98c075a9231e	Detection			ThinONL1	Ellipse	6050.5	149.5
ThinONL1.png	ac108168-35b3-48e4-9d95-7d07be854c75	Detection			ThinONL1	Ellipse	5591.5	147.5
ThinONL1.png	d87a54ad-ad28-4861-8a60-7633e9849210	Detection			ThinONL1	Ellipse	5827.5	146.5
ThinONL1.png	08500c5e-391c-4b3e-bf80-9ffd6b9e51af	Detection			ThinONL1	Ellipse	5572.5	146.5
ThinONL1.png	50255d9c-7df8-4cb4-be91-07fc2d87c18d	Detection			ThinONL1	Ellipse	5740.5	144.5
ThinONL1.png	a2030102-1b4d-408c-8adc-31015d593250	Detection			ThinONL1	Ellipse	5633.5	144.5
ThinONL1.png	e12b8388-cf2a-44da-a22d-3fffa87222a5	Detection			ThinONL1	Ellipse	5607.5	144.5
ThinONL1.png	3a1f33ea-6d9a-4bff-8d8a-ae900073d33d	Detection			ThinONL1	Ellipse	6209.5	143.5
ThinONL1.png	ee3b6dd0-9575-4d80-a0ab-02cfc2c31187	Detection			ThinONL1	Ellipse	5717.5	143.5
ThinONL1.png	8525c36f-627b-47bb-9d38-159fa3e8ab68	Detection			ThinONL1	Ellipse	5677.5	143.5
ThinONL1.png	2ccbd853-10e1-4202-ad82-17ae1455667c	Detection			ThinONL1	Ellipse	6258.5	141.5
ThinONL1.png	ee7ea1cf-7058-441a-b9a0-650a6856af6f	Detection			ThinONL1	Ellipse	5796.5	141.5
ThinONL1.png	af302977-d267-4de3-90c5-f1eff133b847	Detection			ThinONL1	Ellipse	5694.5	141.5
ThinONL1.png	aa33dfbf-7d32-4913-a006-0671c5b4d5a0	Detection			ThinONL1	Ellipse	6054.5	140.5
ThinONL1.png	c77d26f6-6a48-40ad-8803-73b058b9f099	Detection			ThinONL1	Ellipse	6019.5	139.5
ThinONL1.png	961cb195-8959-4ba5-a742-61d9fbda8913	Detection			ThinONL1	Ellipse	6086.5	137.5
ThinONL1.png	6600ae58-9928-4829-b622-0922939d84ea	Detection			ThinONL1	Ellipse	6040.5	135.5
ThinONL1.png	9c9a3153-814d-43bc-a17d-29e6a5ffdcd5	Detection			ThinONL1	Ellipse	5819.5	135.5
ThinONL1.png	03514688-5bcf-4d14-a1a6-a029dd494072	Detection			ThinONL1	Ellipse	5948.5	132.5
ThinONL1.png	e27b8583-7fc0-4514-806a-53d326c7f1ec	Detection			ThinONL1	Ellipse	5655.5	132.5
ThinONL1.png	8ae62905-a720-4556-a1c9-1adaa74ce522	Detection			ThinONL1	Ellipse	5998.5	131.5
ThinONL1.png	c3e4b3ad-e226-4114-a78c-6743dfaab333	Detection			ThinONL1	Ellipse	5969.5	131.5
ThinONL1.png	f3b082ad-74fd-401a-b8d9-cbb790bb8d1f	Detection			ThinONL1	Ellipse	5789.5	129.5
ThinONL1.png	e4786dd1-4e54-4ee8-8f94-53456f19bc27	Detection			ThinONL1	Ellipse	5598.5	126.5
ThinONL1.png	1a08b8f6-c359-4bdf-ae36-33f1180b5984	Detection			ThinONL1	Ellipse	5906.5	123.5
ThinONL1.png	c5d5842a-2ae5-413c-9494-70367b0ca015	Detection			ThinONL1	Ellipse	5772.5	123.5
ThinONL1.png	cdb36386-9e33-4a0d-b0dd-6d7f557dbc8b	Detection			ThinONL1	Ellipse	5986.5	119.5
ThinONL1.png	72709241-0236-4d5b-929f-10ba2cfc4b93	Detection			ThinONL1	Ellipse	5809.5	118.5
ThinONL1.png	f846978d-7cf9-43a7-beab-9746f547460e	Detection			ThinONL1	Ellipse	5825.5	117.5
ThinONL1.png	ac925c9a-663e-44b9-b762-49fc8ea517ec	Detection			ThinONL1	Ellipse	7321.5	263.5
ThinONL1.png	c85e11f0-9c82-4d82-beab-b22f30b5e51e	Detection			ThinONL1	Ellipse	7375.5	261.5
ThinONL1.png	73dfd546-9092-478e-929c-8951d75ce4fa	Detection			ThinONL1	Ellipse	7938.5	257.5
ThinONL1.png	b4fb9152-8e51-44e5-9f31-7121ed66239a	Detection			ThinONL1	Ellipse	7390.5	256.5
ThinONL1.png	7ed552f1-5443-4a03-96f3-056bf5af232f	Detection			ThinONL1	Ellipse	7542.5	255.5
ThinONL1.png	cdb1ee10-55f3-4140-b39c-caef429c971b	Detection			ThinONL1	Ellipse	7450.5	255.5
ThinONL1.png	f3b32527-4ca6-44f5-a203-030e0cf5d272	Detection			ThinONL1	Ellipse	7412.5	255.5
ThinONL1.png	5165910b-e22b-4e28-9e24-1a667ed5178a	Detection			ThinONL1	Ellipse	7866.5	254.5
ThinONL1.png	840668a4-831b-43a4-afff-fa3895a7b05f	Detection			ThinONL1	Ellipse	7405.5	254.5
ThinONL1.png	a4144a48-bfef-45d4-829b-3a7dd46c3140	Detection			ThinONL1	Ellipse	7461.5	253.5
ThinONL1.png	00850c9e-89ed-4527-89a6-6c015f829c30	Detection			ThinONL1	Ellipse	9133.5	252.5
ThinONL1.png	935d9174-be20-4c10-b192-40c158f342a5	Detection			ThinONL1	Ellipse	7749.5	252.5
ThinONL1.png	38d0a9d3-3d82-4593-90ff-20f7f0ff9a0e	Detection			ThinONL1	Ellipse	7894.5	251.5
ThinONL1.png	a0b65080-1399-45ad-abdc-c7a7f6e3ada9	Detection			ThinONL1	Ellipse	7771.5	250.5
ThinONL1.png	a35b9991-3e72-41b9-a3e7-6bba41e248ca	Detection			ThinONL1	Ellipse	8877.5	249.5
ThinONL1.png	f3fb1bd1-8bd8-4a9e-8023-a184a44a7a11	Detection			ThinONL1	Ellipse	7351.5	248.5
ThinONL1.png	c98fe986-a27a-42fb-bdf2-64a055cc7f53	Detection			ThinONL1	Ellipse	7817.5	247.5
ThinONL1.png	c47ab70f-a94e-497a-b972-f4de1a3a6507	Detection			ThinONL1	Ellipse	8858.5	245.5
ThinONL1.png	5ffe0452-11e7-454c-8c69-85bc04e09817	Detection			ThinONL1	Ellipse	8899.5	244.5
ThinONL1.png	a3269420-9649-42b4-9763-c79390fdfd40	Detection			ThinONL1	Ellipse	8774.5	243.5
ThinONL1.png	575316ff-30de-4c84-b9b3-adb8deee638d	Detection			ThinONL1	Ellipse	7879.5	243.5
ThinONL1.png	eb372aea-88bf-45f5-ab45-ddc646e18e17	Detection			ThinONL1	Ellipse	7785.5	243.5
ThinONL1.png	e89f88e5-a216-45da-9e43-75ab384b6681	Detection			ThinONL1	Ellipse	7528.5	243.5
ThinONL1.png	54b55c14-704a-4eda-a988-c5a5a953dc1c	Detection			ThinONL1	Ellipse	7318.5	243.5
ThinONL1.png	fa0827b5-ce84-4f84-8383-517516f962ac	Detection			ThinONL1	Ellipse	9050.5	242.5
ThinONL1.png	102b5ad8-3eb3-4c0b-88ab-b17cc4985c92	Detection			ThinONL1	Ellipse	8839.5	242.5
ThinONL1.png	315952ba-1b43-4fe9-83ad-19b8cf2364d6	Detection			ThinONL1	Ellipse	7916.5	242.5
ThinONL1.png	ac5f60f6-6e66-4708-b565-55babcb3cd6e	Detection			ThinONL1	Ellipse	7557.5	242.5
ThinONL1.png	7d8555f8-2f53-44f8-837f-72313b815059	Detection			ThinONL1	Ellipse	8038.5	241.5
ThinONL1.png	d8f8cc20-91e1-467e-93fd-39f5ec222011	Detection			ThinONL1	Ellipse	7955.5	241.5
ThinONL1.png	5556135f-4d58-4e61-91b6-e8feefbca190	Detection			ThinONL1	Ellipse	7797.5	241.5
ThinONL1.png	e9657117-cb2a-4ee5-ac57-1affc4d370dc	Detection			ThinONL1	Ellipse	9001.5	240.5
ThinONL1.png	9418424b-ad31-4bfb-96b9-06dc5b984d85	Detection			ThinONL1	Ellipse	7710.5	240.5
ThinONL1.png	6ae350d2-cac7-46f9-aeee-382be0124748	Detection			ThinONL1	Ellipse	7574.5	240.5
ThinONL1.png	514ac285-9e94-4b77-acfa-d700dc0af806	Detection			ThinONL1	Ellipse	7443.5	240.5
ThinONL1.png	eafe8fd6-7ab3-4ac2-8e60-f940313391b3	Detection			ThinONL1	Ellipse	8789.5	239.5
ThinONL1.png	6feb8ff7-8db6-4c1c-8500-16e9828d63ec	Detection			ThinONL1	Ellipse	7977.5	238.5
ThinONL1.png	080dec2e-97d1-47e9-b1d3-b78fd1ce5a0c	Detection			ThinONL1	Ellipse	7749.5	238.5
ThinONL1.png	721846c5-eb7a-4d7f-b262-2e3cd51b79fc	Detection			ThinONL1	Ellipse	7849.5	237.5
ThinONL1.png	fca78b1a-138f-4496-ba9f-b890b4b9b5fa	Detection			ThinONL1	Ellipse	7728.5	237.5
ThinONL1.png	e56cd237-73f5-4419-8ee1-c1b714b8f862	Detection			ThinONL1	Ellipse	7594.5	236.5
ThinONL1.png	10669680-d14a-4713-892f-3c4c8c49b309	Detection			ThinONL1	Ellipse	7345.5	236.5
ThinONL1.png	6ac8ff95-0d84-4139-9ab1-a57c6f5fd2fb	Detection			ThinONL1	Ellipse	8951.5	235.5
ThinONL1.png	3de06f64-dd5f-4548-a1bd-32763e927e53	Detection			ThinONL1	Ellipse	7366.5	235.5
ThinONL1.png	2493751a-518f-47d0-9bd5-107e63012e38	Detection			ThinONL1	Ellipse	8810.5	231.5
ThinONL1.png	d32fc334-3532-4095-b715-9a25488fa87e	Detection			ThinONL1	Ellipse	8226.5	230.5
ThinONL1.png	eda269c8-29b3-43a4-ae7c-d01df9066513	Detection			ThinONL1	Ellipse	8070.5	230.5
ThinONL1.png	74464a7c-bf2e-47c3-b79d-8a98950b302f	Detection			ThinONL1	Ellipse	8025.5	230.5
ThinONL1.png	8ecb0d46-33f7-45d0-a925-ce5864fc0eb4	Detection			ThinONL1	Ellipse	7702.5	230.5
ThinONL1.png	cb9451cd-7d1b-4b04-97ea-20f97e5a9294	Detection			ThinONL1	Ellipse	7812.5	229.5
ThinONL1.png	9c4f2e60-0840-4dd5-acb1-7afff78a44bf	Detection			ThinONL1	Ellipse	9064.5	228.5
ThinONL1.png	e700eff8-091a-4aee-a827-8452e33ba58f	Detection			ThinONL1	Ellipse	8001.5	228.5
ThinONL1.png	4c2d9299-7224-4f2c-b022-ae56eb7b2ded	Detection			ThinONL1	Ellipse	8085.5	227.5
ThinONL1.png	97092bb4-9bb2-4c5d-b417-508e4d036bc9	Detection			ThinONL1	Ellipse	9042.5	225.5
ThinONL1.png	44d4fe37-2987-4bb3-87c6-8ab27c877517	Detection			ThinONL1	Ellipse	7668.5	224.5
ThinONL1.png	c4e2d679-3cb0-4ac5-a3fd-5ba4c478eec0	Detection			ThinONL1	Ellipse	7632.5	224.5
ThinONL1.png	8385b3db-ee25-4cae-bc69-f83f92ef78c3	Detection			ThinONL1	Ellipse	7551.5	224.5
ThinONL1.png	7d42f0a1-b206-4442-9a17-4102984bef82	Detection			ThinONL1	Ellipse	8932.5	223.5
ThinONL1.png	e0fb03ca-32e7-4654-a617-e086cc7dbb31	Detection			ThinONL1	Ellipse	7573.5	223.5
ThinONL1.png	b05667a8-45ad-4ac6-9f99-417812441950	Detection			ThinONL1	Ellipse	7529.5	223.5
ThinONL1.png	3b2a7141-ffd8-422f-b2dd-173415233a24	Detection			ThinONL1	Ellipse	8733.5	222.5
ThinONL1.png	22c7a145-bebd-4eed-b1e1-277cf21ebbed	Detection			ThinONL1	Ellipse	8512.5	222.5
ThinONL1.png	9df1e437-3f36-4557-be36-676b90ec2da9	Detection			ThinONL1	Ellipse	8246.5	222.5
ThinONL1.png	b22a9446-e2dc-4641-b4aa-785b2bc29526	Detection			ThinONL1	Ellipse	8169.5	221.5
ThinONL1.png	ef929007-0317-428c-8010-41dea0d6645a	Detection			ThinONL1	Ellipse	8117.5	221.5
ThinONL1.png	0089079a-6784-4b72-9ddb-6a0beb88de90	Detection			ThinONL1	Ellipse	8040.5	221.5
ThinONL1.png	5a17e84a-9466-4c55-9d64-520209bcc190	Detection			ThinONL1	Ellipse	7832.5	221.5
ThinONL1.png	3963d62c-7a4e-4e00-a72a-385f6df7bfef	Detection			ThinONL1	Ellipse	8096.5	220.5
ThinONL1.png	9c6e8097-03f7-4e4e-bbdd-aae1cb03445d	Detection			ThinONL1	Ellipse	8081.5	220.5
ThinONL1.png	76fcfeb3-dc61-4e0d-875f-3b572a5a413c	Detection			ThinONL1	Ellipse	7909.5	220.5
ThinONL1.png	61580a71-80b8-4dab-828f-452a0a92d1ed	Detection			ThinONL1	Ellipse	8956.5	219.5
ThinONL1.png	891510b6-fd4d-4c07-a6a4-bfc435b1379b	Detection			ThinONL1	Ellipse	8538.5	219.5
ThinONL1.png	05412743-d3f1-4dd3-ab04-ce3330925604	Detection			ThinONL1	Ellipse	8483.5	219.5
ThinONL1.png	00111b41-bb7f-4322-af96-ac75b658308c	Detection			ThinONL1	Ellipse	8234.5	219.5
ThinONL1.png	fff95d5f-9183-4819-9f4d-0fbffb6d4faf	Detection			ThinONL1	Ellipse	7709.5	218.5
ThinONL1.png	170b9b02-8726-4360-94c2-199f8012e5e7	Detection			ThinONL1	Ellipse	8908.5	217.5
ThinONL1.png	acb37182-33d6-475a-8d51-4df8ddaabcc3	Detection			ThinONL1	Ellipse	8447.5	217.5
ThinONL1.png	f9a8eb09-1d43-445e-92d1-e2ef6531bbe9	Detection			ThinONL1	Ellipse	8342.5	216.5
ThinONL1.png	944f3a16-43d0-4779-9bc8-7ed37d1b049c	Detection			ThinONL1	Ellipse	7338.5	216.5
ThinONL1.png	ce32d2a4-41f5-4b09-9778-e3ff75249c45	Detection			ThinONL1	Ellipse	8464.5	215.5
ThinONL1.png	5b850577-c1e2-4fb1-83ac-bc1185692798	Detection			ThinONL1	Ellipse	8367.5	215.5
ThinONL1.png	591a70bf-7625-4265-9e3b-3177a8ec6a17	Detection			ThinONL1	Ellipse	7654.5	215.5
ThinONL1.png	efd33855-2b55-44cb-8fd1-3881ce99ea16	Detection			ThinONL1	Ellipse	8948.5	214.5
ThinONL1.png	158316d1-a24a-4b9a-99a6-40435a3efeac	Detection			ThinONL1	Ellipse	8733.5	214.5
ThinONL1.png	0db6e5e5-3597-4f29-afa1-9a22f5ebdf8d	Detection			ThinONL1	Ellipse	8557.5	214.5
ThinONL1.png	ab109e0e-3732-49c2-8cbd-9208a1b12332	Detection			ThinONL1	Ellipse	8141.5	214.5
ThinONL1.png	813a4da2-d3b5-4fee-9800-b815a04cbecc	Detection			ThinONL1	Ellipse	7691.5	214.5
ThinONL1.png	a3de42d6-0514-49f6-9638-488b20c2fad4	Detection			ThinONL1	Ellipse	7669.5	214.5
ThinONL1.png	a959636b-b3a1-484c-94d2-3f3af004ba6d	Detection			ThinONL1	Ellipse	8786.5	213.5
ThinONL1.png	2eadbe33-49a5-4f04-9bc4-d2aec80ca047	Detection			ThinONL1	Ellipse	8116.5	213.5
ThinONL1.png	4e74c2a5-e8e0-4c1e-aa06-12972c3d109c	Detection			ThinONL1	Ellipse	8409.5	212.5
ThinONL1.png	737114de-4768-43ed-b532-138b474128fb	Detection			ThinONL1	Ellipse	8186.5	212.5
ThinONL1.png	2cdd659b-6863-491b-96ec-01d0b3e605f9	Detection			ThinONL1	Ellipse	8713.5	211.5
ThinONL1.png	fee9b689-f1ff-4c61-9af0-63918a14021f	Detection			ThinONL1	Ellipse	7461.5	211.5
ThinONL1.png	9f301362-f569-4fc9-a379-c29ff9c57403	Detection			ThinONL1	Ellipse	8656.5	210.5
ThinONL1.png	8b3c733c-adb8-4f7b-9450-97d6c8d07040	Detection			ThinONL1	Ellipse	7674.5	210.5
ThinONL1.png	f5c14e6f-cf2d-43fd-bc98-e61cc787bc86	Detection			ThinONL1	Ellipse	8917.5	209.5
ThinONL1.png	b1844beb-5086-451c-b783-74f8883f3df4	Detection			ThinONL1	Ellipse	8323.5	209.5
ThinONL1.png	155d8da9-3789-4f16-9d63-71e6876d0768	Detection			ThinONL1	Ellipse	7595.5	207.5
ThinONL1.png	10ef4cd3-135b-4563-a199-5f46336a935e	Detection			ThinONL1	Ellipse	8578.5	206.5
ThinONL1.png	8581d0e3-f2df-46c0-a3bf-a284eae44c04	Detection			ThinONL1	Ellipse	7761.5	205.5
ThinONL1.png	01df2821-f06c-478b-8dff-4d90fae62f2c	Detection			ThinONL1	Ellipse	7618.5	205.5
ThinONL1.png	6d15ed79-dfcd-469c-baab-e4fe88237a97	Detection			ThinONL1	Ellipse	8261.5	204.5
ThinONL1.png	11cea8c9-f319-4953-9813-c5ca3a80befa	Detection			ThinONL1	Ellipse	8639.5	199.5
ThinONL1.png	7b219c0a-10c0-4e4a-9475-d57a9b3772ab	Detection			ThinONL1	Ellipse	8080.5	199.5
ThinONL1.png	2dfcb83a-a5d4-46a8-aa92-c9ca87aa1b9b	Detection			ThinONL1	Ellipse	7718.5	199.5
ThinONL1.png	5e34dd11-cbbe-4a49-a80e-55b0a8280a67	Detection			ThinONL1	Ellipse	8170.5	198.5
ThinONL1.png	d3237862-145e-4500-a125-00b3e8274712	Detection			ThinONL1	Ellipse	8606.5	196.5
ThinONL1.png	9f6a923a-3f32-48dc-8b73-373bc1f256e1	Detection			ThinONL1	Ellipse	8690.5	195.5
ThinONL1.png	20eaa687-3fae-4969-99d6-967cf1dcbf34	Detection			ThinONL1	Ellipse	8600.5	195.5
ThinONL1.png	5a2f87cf-26c7-476d-949d-9f57b9cf73df	Detection			ThinONL1	Ellipse	8312.5	192.5
ThinONL1.png	2ffc8904-9a6a-405f-8ad1-0a6fa92a3aba	Detection			ThinONL1	Ellipse	8290.5	190.5
ThinONL1.png	8de99c1f-d9fc-4425-ac0c-78ab42561eff	Detection			ThinONL1	Ellipse	8667.5	187.5
ThinONL1.png	54f7e318-acc0-4093-915d-f5af3f66bc08	Detection			ThinONL1	Ellipse	8673.5	176.5
ThinONL1.png	567c33ce-f584-4d44-b511-2dc2ccea2ff8	Detection			ThinONL1	Ellipse	9249.5	261.5
ThinONL1.png	97ff36bf-00da-4067-bf6c-5d92f53503c8	Detection			ThinONL1	Ellipse	9275.5	260.5
ThinONL1.png	47c419b4-cee2-4f3a-b8c9-df2ea40dad05	Detection			ThinONL1	Ellipse	9235.5	256.5
ThinONL1.png	507ab461-7990-4eab-9eac-a1df7a555057	Detection			ThinONL1	Ellipse	9219.5	251.5
ThinONL1.png	7a5898dc-9e9e-4d6d-af86-f585624b5ad9	Detection			ThinONL1	Ellipse	9434.5	250.5
ThinONL1.png	325ca291-7b7c-41ac-95e2-fc33b2c2ac0f	Detection			ThinONL1	Ellipse	9235.5	249.5
ThinONL1.png	164c1e74-ee1f-4aa4-87fa-bb9362d1cb82	Detection			ThinONL1	Ellipse	9602.5	248.5
ThinONL1.png	cac8d1a0-bb77-413f-a569-2efa27ee1436	Detection			ThinONL1	Ellipse	9476.5	248.5
ThinONL1.png	e7b9cc48-02cf-4297-89e5-74342167c189	Detection			ThinONL1	Ellipse	9195.5	248.5
ThinONL1.png	5ffdf6de-ce98-40cc-8b85-9ad2c0393c6c	Detection			ThinONL1	Ellipse	9449.5	247.5
ThinONL1.png	09ed157e-3b0d-4dcc-b87f-ea8afffbe78e	Detection			ThinONL1	Ellipse	9305.5	246.5
ThinONL1.png	3e32d50f-13ac-40d3-bd61-f4804bc6e7b9	Detection			ThinONL1	Ellipse	9331.5	243.5
ThinONL1.png	268beda6-eeb6-4ba0-9cab-0d86b8c37812	Detection			ThinONL1	Ellipse	9651.5	241.5
ThinONL1.png	15e0964d-18f5-4fa9-b028-329f7e7cefaa	Detection			ThinONL1	Ellipse	9572.5	240.5
ThinONL1.png	cf256e56-4c0a-4141-a3e1-48e878a7f147	Detection			ThinONL1	Ellipse	9780.5	239.5
ThinONL1.png	42c9349f-df1f-4bf0-809c-0580de7f008a	Detection			ThinONL1	Ellipse	9630.5	239.5
ThinONL1.png	58c1ff26-cfb8-40f6-a3c4-c017610a7742	Detection			ThinONL1	Ellipse	10800.5	238.5
ThinONL1.png	3552532c-bc2b-48ef-bab3-a93f111c3116	Detection			ThinONL1	Ellipse	9498.5	238.5
ThinONL1.png	aba97c8a-e856-4561-bbd0-0ebabb99646a	Detection			ThinONL1	Ellipse	10866.5	237.5
ThinONL1.png	c7ac9de0-7b44-4371-a0d7-4eb9532f8fad	Detection			ThinONL1	Ellipse	10817.5	237.5
ThinONL1.png	e43b3943-892b-4ed6-8d64-8e472f3276e1	Detection			ThinONL1	Ellipse	10838.5	236.5
ThinONL1.png	107a11d0-7228-4aab-ac7c-a81d2c98dcdb	Detection			ThinONL1	Ellipse	9390.5	236.5
ThinONL1.png	5665fe35-3f00-40f7-ae53-760ceb789377	Detection			ThinONL1	Ellipse	9386.5	235.5
ThinONL1.png	205571cb-6a63-4918-a804-06cbb3083d68	Detection			ThinONL1	Ellipse	10753.5	233.5
ThinONL1.png	842e63ef-c8e2-4c42-bc38-2fe964353608	Detection			ThinONL1	Ellipse	9612.5	233.5
ThinONL1.png	27046cd2-d6de-42ce-886b-8f1ff405e461	Detection			ThinONL1	Ellipse	9200.5	233.5
ThinONL1.png	515aaccf-b591-4a46-a8bc-bcd5106b7dbf	Detection			ThinONL1	Ellipse	10770.5	232.5
ThinONL1.png	74f90e2c-cbf9-45c3-a832-556598007af4	Detection			ThinONL1	Ellipse	9700.5	232.5
ThinONL1.png	f25565ee-59e0-45e8-b190-02d8a90bf02b	Detection			ThinONL1	Ellipse	9593.5	232.5
ThinONL1.png	8f82c076-9b51-4421-811a-38b3817e4415	Detection			ThinONL1	Ellipse	9460.5	231.5
ThinONL1.png	cc3216a2-023a-4669-afe2-c1a1b3cef97b	Detection			ThinONL1	Ellipse	10805.5	230.5
ThinONL1.png	790d827c-872c-4640-8dea-55ded93359fb	Detection			ThinONL1	Ellipse	9651.5	230.5
ThinONL1.png	c0f845bb-7e62-4286-8db8-0eee92c82d98	Detection			ThinONL1	Ellipse	9530.5	230.5
ThinONL1.png	20f8149f-9846-457a-9ca4-d0107525460d	Detection			ThinONL1	Ellipse	9220.5	230.5
ThinONL1.png	7c036186-d871-4049-b5c7-32f212f4ccd6	Detection			ThinONL1	Ellipse	10917.5	228.5
ThinONL1.png	71c73e26-3c88-4552-b3d6-abb2bd7be61f	Detection			ThinONL1	Ellipse	10885.5	228.5
